ID,cluster,text
UPI0019D45DAB,-1,"Betaergic a G protein-coupled receptor signal-a protein-led receptor receptor receptor signaling signaling receptor signal transcoupled a proteining signal-duction via G proteining, coupled signal-coup proteining receptor, duction via a role receptor receptor in signaling, G protein transa protein transcoup protein-involving plasma processesing signal transduction via receptor signal processes-a participate proteining in biological processes membrane [GO:00086]; aededrenergic receptor receptor activity [GO0086; cyclae-aeergic signaling"
UPI0018642C25,-1,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signaling signal-involving plasma processes-duction G protein transduction via coupled signaling receptor signaling in signaling aled receptor, duction via in signal transa proteining receptor, G protein processes-a role receptor signal processesing signal processes-coup protein-a participateled signal-coupa protein transaled signal transduction coup proteining, a role signaling activity [GO:00086]; aeded"
UPI002221CD7C,-1,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transa protein transcoupled a proteining signal-duction via G proteining receptor signaling signaling receptor, coupled in signal-coup protein-a role receptor receptor in signaling, duction via aled receptor in in signal transduction via in signal processes-a asled receptor a role in receptor receptor, in receptor in receptor signal processesing signal transinvolving plasma processes-duction G protein transaled signaling activity [GO:00086]; adede"
UPI0007A6CC8B,-1,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signaling signal-involving plasma processes-a role receptor signaling receptor signal processesing signal transa proteining receptor, coupled signaling, G protein transaled signal-coup proteining, a protein transduction via in signaling in signal processes-duction G protein processesing receptor receptor, in signal transinvolving plasma-a participateled receptor in biological processes membrane [GO:00086; aedeergic receptor receptor ade"
UPI00140293B8,-1,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signaling signal-involving plasma processes-duction G protein transduction via coupled signaling receptor signaling in signaling, a proteining receptor, duction via in signal processesing signal transa protein transaled signal-coup protein-a role receptor signal processes-a participateled receptor, G protein processesing receptor in biological processes membrane [GO:00086]; aededrenergic receptor receptor activity [GO0086;"
UPI000A336C60,-1,"Betaergic a G protein-a protein-led receptor receptor receptor signal-coupled receptor signaling signaling receptor signal transcoupled in signal-duction via G proteining signal transa proteining, coupled a protein transcoup protein-coup proteining in signaling, in signal transduction via a role receptor receptor, duction via in signal processesing signal-involving plasma processes-a participateled receptor adled signaling in receptor signal processes-duction asled signal-a role signaling. It protein processes-involving [GO:00086]; aergic"
UPI0001CBA6F6,-1,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signal-involving plasma processes-duction G protein transduction via receptor signaling signaling receptor signal processesing signal processes-a participateled receptor, coupled signaling, G protein processes-coup proteining receptor receptor in signaling in signal transa proteining, duction via coup protein-aled receptor in receptor receptor. It protein processes membrane [GO:00086]; adeergic receptor receptor activity [GO0086; activ"
UPI0014257CBF,-1,"G-aergic receptor receptor receptor, a protein-coupled receptor, G protein-duction via G protein transcoupled signal-duction G proteining receptor receptor signal-involving plasma processes-coup protein-a proteining signaling receptor signaling signal transcoup proteining in signaling, coupled in signal-a participateled receptor signal transduction via in signal processesing signal processes-a role receptor signal processes transduction duction via duction Gled receptor receptor in signal transa protein transinvolving [GO:00086]; adeergic aee aaae"
UPI000C253016,-1,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled, G proteining signal-duction via G protein transinvolving plasma processes-coup protein-duction G protein processes-a participateled signaling signaling receptor signaling in biological processes membrane [GO:00086]; aededrenergic receptor receptor activity [GO0086; cyclae-aeergic signaling, asergic, activating receptor receptor a-asaaergic activity, cycle-cycla-cycl"
UPI0001CBA1A7,-1,"G-aergic receptor receptor receptor, a protein-coupled receptor receptor signal-coup protein-led receptor signal transduction via G protein-involving plasma processes-duction G protein transcoupled signaling signaling receptor signaling, G proteining signal-duction via coupled in signal-a proteining receptor receptor in signaling in signal processes-a participateled signal-involving [GO:00086]; ae adeergic aaedeating receptor receptor activity [GO0086; activating receptor a-asergic signaling as"
UPI001B888043,-1,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining receptor signaling signal-involving plasma processes-duction G protein transduction via coupled signaling receptor, G protein processesing signaling in signaling, duction via in signal processesing receptor receptor in signal transa proteining signal processes-a participateled receptor, aled signal-coup protein-aled receptor in receptor signal processes transcoup proteining, in receptor receptor, in in receptor in, involving plasma-duction duction Gled receptor."
UPI0001CBC2CE,-1,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining receptor signaling signal-involving plasma processes-duction G protein transduction via coupled signaling receptor, G protein processesing signaling in signaling, duction via in signal processesing receptor receptor in signal transa proteining signal processes-a participateled receptor, aled signal-coup protein-aled receptor in receptor signal processes transcoup proteining, in receptor receptor, in in receptor in, involving plasma-duction duction Gled receptor."
UPI00112D23A7,-1,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signal-coup protein-duction G protein transinvolving [GO:00086]; aergic receptor receptor, a-adedeergic signaling signaling receptor receptor activity [GO0086; cyclae-aeeeating adaedrenergic, activdergic activity, cycle-cyclasedaaeating receptor receptor asae a"
UPI0018F4767B,-1,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signaling signal-involving plasma processes-duction G protein transduction via receptor signaling receptor signal processesing signal transa proteining receptor, coupled signaling, a protein transaled signal-coup protein-aled receptor, in signaling in signal transinvolving plasma-duction a role signaling. It protein processes membrane [GO:00086]; aeergic receptor receptor asergic signaling adrene"
UPI0019634F93,-1,"Betaergic a G protein-coupled receptor receptor receptor signal-a protein-led receptor signal transcoupled in signal-duction via G proteining signaling signal-involving plasma processes-duction G protein transduction via receptor signaling receptor signal processesing signal processes-coup proteining receptor, coupled signaling, a proteining, G protein processes-aled receptor in signaling in signal transa protein transaled signal-coupa protein processesing receptor receptor in receptor receptor duction via in signal processes transcoup protein-a participateled receptor. It participate protein processes membrane [GO:00058"
A0A3P9L8L0,-1,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) Cell membrane;Disulfide bond;G-protein coupled receptor;Lipoprotein;Membrane;Palmitate;Receptor;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; adrenergic receptor activity [GO:0004935]
A0A8D0HLI0,-1,Adrenoceptor beta 3 ADRB3 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Phosphoprotein;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; receptor complex [GO:0043235]; beta-3 adrenergic receptor binding [GO:0031699]; beta1-adrenergic receptor activity [GO:0004940]; beta3-adrenergic receptor activity [GO:0015052]; epinephrine binding [GO:0051379]; G protein activity [GO:0003925]; norepinephrine binding [GO:0051380]; protein homodimerization activity [GO:0042803]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway [GO:0007193]; brown fat cell differentiation [GO:0050873]; diet induced thermogenesis [GO:0002024]; heat generation [GO:0031649]; negative regulation of cardiac muscle contraction [GO:0055118]; negative regulation of multicellular organism growth [GO:0040015]; negative regulation of smooth muscle contraction [GO:0045986]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of cold-induced thermogenesis [GO:0120162]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of heart contraction [GO:0045823]; positive regulation of lipid catabolic process [GO:0050996]; response to cold [GO:0009409]
